InterPad_I	InterPad_V
-3.8437e-06	-3.6700e-01
-3.8385e-06	-3.6600e-01
-3.8379e-06	-3.6500e-01
-3.8246e-06	-3.6400e-01
-3.8469e-06	-3.6300e-01
-3.8505e-06	-3.6200e-01
-3.8403e-06	-3.6100e-01
-3.8346e-06	-3.6000e-01
-3.8532e-06	-3.5900e-01
-3.8506e-06	-3.5800e-01
-3.8341e-06	-3.5700e-01
-3.8490e-06	-3.5600e-01
-3.8466e-06	-3.5500e-01
-3.8288e-06	-3.5400e-01
-3.8481e-06	-3.5300e-01
-3.8257e-06	-3.5200e-01
-3.8426e-06	-3.5100e-01
-3.8310e-06	-3.5000e-01
-3.8245e-06	-3.4900e-01
-3.8223e-06	-3.4800e-01
-3.8425e-06	-3.4700e-01
-3.8047e-06	-3.4600e-01
-3.8139e-06	-3.4500e-01
-3.8104e-06	-3.4400e-01
-3.8273e-06	-3.4300e-01
-3.8467e-06	-3.4200e-01
-3.8299e-06	-3.4100e-01
-3.8155e-06	-3.4000e-01
-3.7964e-06	-3.3900e-01
-3.8057e-06	-3.3800e-01
-3.7974e-06	-3.3700e-01
-3.7973e-06	-3.3600e-01
-3.8231e-06	-3.3500e-01
-3.7959e-06	-3.3400e-01
-3.7956e-06	-3.3300e-01
-3.8082e-06	-3.3200e-01
-3.8385e-06	-3.3100e-01
-3.8304e-06	-3.3000e-01
-3.8132e-06	-3.2900e-01
-3.8009e-06	-3.2800e-01
-3.7988e-06	-3.2700e-01
-3.8031e-06	-3.2600e-01
-3.7931e-06	-3.2500e-01
-3.8021e-06	-3.2400e-01
-3.8091e-06	-3.2300e-01
-3.8238e-06	-3.2200e-01
-3.8156e-06	-3.2100e-01
-3.7792e-06	-3.2000e-01
-3.7733e-06	-3.1900e-01
-3.7936e-06	-3.1800e-01
-3.7736e-06	-3.1700e-01
-3.7923e-06	-3.1600e-01
-3.7873e-06	-3.1500e-01
-3.7697e-06	-3.1400e-01
-3.7755e-06	-3.1300e-01
-3.7477e-06	-3.1200e-01
-3.7514e-06	-3.1100e-01
-3.7730e-06	-3.1000e-01
-3.7539e-06	-3.0900e-01
-3.7706e-06	-3.0800e-01
-3.7463e-06	-3.0700e-01
-3.7480e-06	-3.0600e-01
-3.7519e-06	-3.0500e-01
-3.7571e-06	-3.0400e-01
-3.7615e-06	-3.0300e-01
-3.7343e-06	-3.0200e-01
-3.7664e-06	-3.0100e-01
-3.7478e-06	-3.0000e-01
-3.7363e-06	-2.9900e-01
-3.7452e-06	-2.9800e-01
-3.7322e-06	-2.9700e-01
-3.7350e-06	-2.9600e-01
-3.7669e-06	-2.9500e-01
-3.7694e-06	-2.9400e-01
-3.7283e-06	-2.9300e-01
-3.7446e-06	-2.9200e-01
-3.7375e-06	-2.9100e-01
-3.7544e-06	-2.9000e-01
-3.7335e-06	-2.8900e-01
-3.7417e-06	-2.8800e-01
-3.7574e-06	-2.8700e-01
-3.7204e-06	-2.8600e-01
-3.7243e-06	-2.8500e-01
-3.7236e-06	-2.8400e-01
-3.7376e-06	-2.8300e-01
-3.7142e-06	-2.8200e-01
-3.7165e-06	-2.8100e-01
-3.7239e-06	-2.8000e-01
-3.7064e-06	-2.7900e-01
-3.7207e-06	-2.7800e-01
-3.7063e-06	-2.7700e-01
-3.6980e-06	-2.7600e-01
-3.7039e-06	-2.7500e-01
-3.7122e-06	-2.7400e-01
-3.6802e-06	-2.7300e-01
-3.6777e-06	-2.7200e-01
-3.6916e-06	-2.7100e-01
-3.6747e-06	-2.7000e-01
-3.6867e-06	-2.6900e-01
-3.6928e-06	-2.6800e-01
-3.6840e-06	-2.6700e-01
-3.6814e-06	-2.6600e-01
-3.6872e-06	-2.6500e-01
-3.6659e-06	-2.6400e-01
-3.6765e-06	-2.6300e-01
-3.6935e-06	-2.6200e-01
-3.6651e-06	-2.6100e-01
-3.6443e-06	-2.6000e-01
-3.6545e-06	-2.5900e-01
-3.6487e-06	-2.5800e-01
-3.6378e-06	-2.5700e-01
-3.6490e-06	-2.5600e-01
-3.6348e-06	-2.5500e-01
-3.6487e-06	-2.5400e-01
-3.6154e-06	-2.5300e-01
-3.6379e-06	-2.5200e-01
-3.6378e-06	-2.5100e-01
-3.6129e-06	-2.5000e-01
-3.6209e-06	-2.4900e-01
-3.6080e-06	-2.4800e-01
-3.5960e-06	-2.4700e-01
-3.6204e-06	-2.4600e-01
-3.5986e-06	-2.4500e-01
-3.6250e-06	-2.4400e-01
-3.6077e-06	-2.4300e-01
-3.6055e-06	-2.4200e-01
-3.5981e-06	-2.4100e-01
-3.5867e-06	-2.4000e-01
-3.5683e-06	-2.3900e-01
-3.5934e-06	-2.3800e-01
-3.5830e-06	-2.3700e-01
-3.5718e-06	-2.3600e-01
-3.5702e-06	-2.3500e-01
-3.5639e-06	-2.3400e-01
-3.5539e-06	-2.3300e-01
-3.5634e-06	-2.3200e-01
-3.5723e-06	-2.3100e-01
-3.5360e-06	-2.3000e-01
-3.5384e-06	-2.2900e-01
-3.5304e-06	-2.2800e-01
-3.5282e-06	-2.2700e-01
-3.5218e-06	-2.2600e-01
-3.5394e-06	-2.2500e-01
-3.5343e-06	-2.2400e-01
-3.5078e-06	-2.2300e-01
-3.5135e-06	-2.2200e-01
-3.4920e-06	-2.2100e-01
-3.5147e-06	-2.2000e-01
-3.4940e-06	-2.1900e-01
-3.4909e-06	-2.1800e-01
-3.4887e-06	-2.1700e-01
-3.4662e-06	-2.1600e-01
-3.4889e-06	-2.1500e-01
-3.4789e-06	-2.1400e-01
-3.4741e-06	-2.1300e-01
-3.4678e-06	-2.1200e-01
-3.4419e-06	-2.1100e-01
-3.4337e-06	-2.1000e-01
-3.4345e-06	-2.0900e-01
-3.4148e-06	-2.0800e-01
-3.4152e-06	-2.0700e-01
-3.4029e-06	-2.0600e-01
-3.4043e-06	-2.0500e-01
-3.4150e-06	-2.0400e-01
-3.4057e-06	-2.0300e-01
-3.3843e-06	-2.0200e-01
-3.3901e-06	-2.0100e-01
-3.3800e-06	-2.0000e-01
-3.3715e-06	-1.9900e-01
-3.3694e-06	-1.9800e-01
-3.3721e-06	-1.9700e-01
-3.3590e-06	-1.9600e-01
-3.3512e-06	-1.9500e-01
-3.3441e-06	-1.9400e-01
-3.3358e-06	-1.9300e-01
-3.3344e-06	-1.9200e-01
-3.3151e-06	-1.9100e-01
-3.3156e-06	-1.9000e-01
-3.3138e-06	-1.8900e-01
-3.3158e-06	-1.8800e-01
-3.3042e-06	-1.8700e-01
-3.2929e-06	-1.8600e-01
-3.2871e-06	-1.8500e-01
-3.3062e-06	-1.8400e-01
-3.2791e-06	-1.8300e-01
-3.2769e-06	-1.8200e-01
-3.2603e-06	-1.8100e-01
-3.2682e-06	-1.8000e-01
-3.2599e-06	-1.7900e-01
-3.2217e-06	-1.7800e-01
-3.2491e-06	-1.7700e-01
-3.2399e-06	-1.7600e-01
-3.2208e-06	-1.7500e-01
-3.2289e-06	-1.7400e-01
-3.2146e-06	-1.7300e-01
-3.2067e-06	-1.7200e-01
-3.2093e-06	-1.7100e-01
-3.1856e-06	-1.7000e-01
-3.1801e-06	-1.6900e-01
-3.1730e-06	-1.6800e-01
-3.1665e-06	-1.6700e-01
-3.1689e-06	-1.6600e-01
-3.1535e-06	-1.6500e-01
-3.1486e-06	-1.6400e-01
-3.1394e-06	-1.6300e-01
-3.1236e-06	-1.6200e-01
-3.1142e-06	-1.6100e-01
-3.1108e-06	-1.6000e-01
-3.1151e-06	-1.5900e-01
-3.0982e-06	-1.5800e-01
-3.0965e-06	-1.5700e-01
-3.0840e-06	-1.5600e-01
-3.0584e-06	-1.5500e-01
-3.0610e-06	-1.5400e-01
-3.0658e-06	-1.5300e-01
-3.0293e-06	-1.5200e-01
-3.0230e-06	-1.5100e-01
-3.0257e-06	-1.5000e-01
-3.0222e-06	-1.4900e-01
-2.9978e-06	-1.4800e-01
-3.0044e-06	-1.4700e-01
-2.9925e-06	-1.4600e-01
-2.9883e-06	-1.4500e-01
-2.9716e-06	-1.4400e-01
-2.9492e-06	-1.4300e-01
-2.9447e-06	-1.4200e-01
-2.9439e-06	-1.4100e-01
-2.9174e-06	-1.4000e-01
-2.9143e-06	-1.3900e-01
-2.9105e-06	-1.3800e-01
-2.9120e-06	-1.3700e-01
-2.8954e-06	-1.3600e-01
-2.8828e-06	-1.3500e-01
-2.8700e-06	-1.3400e-01
-2.8623e-06	-1.3300e-01
-2.8598e-06	-1.3200e-01
-2.8515e-06	-1.3100e-01
-2.8231e-06	-1.3000e-01
-2.8189e-06	-1.2900e-01
-2.8175e-06	-1.2800e-01
-2.8175e-06	-1.2700e-01
-2.7833e-06	-1.2600e-01
-2.7864e-06	-1.2500e-01
-2.7718e-06	-1.2400e-01
-2.7658e-06	-1.2300e-01
-2.7395e-06	-1.2200e-01
-2.7198e-06	-1.2100e-01
-2.7264e-06	-1.2000e-01
-2.7060e-06	-1.1900e-01
-2.7041e-06	-1.1800e-01
-2.6739e-06	-1.1700e-01
-2.6747e-06	-1.1600e-01
-2.6532e-06	-1.1500e-01
-2.6327e-06	-1.1400e-01
-2.6220e-06	-1.1300e-01
-2.6234e-06	-1.1200e-01
-2.6070e-06	-1.1100e-01
-2.5827e-06	-1.1000e-01
-2.5670e-06	-1.0900e-01
-2.5620e-06	-1.0800e-01
-2.5471e-06	-1.0700e-01
-2.5249e-06	-1.0600e-01
-2.5219e-06	-1.0500e-01
-2.5047e-06	-1.0400e-01
-2.4978e-06	-1.0300e-01
-2.4801e-06	-1.0200e-01
-2.4639e-06	-1.0100e-01
-2.4484e-06	-1.0000e-01
-2.4359e-06	-9.9000e-02
-2.4236e-06	-9.8000e-02
-2.4090e-06	-9.7000e-02
-2.3860e-06	-9.6000e-02
-2.3757e-06	-9.5000e-02
-2.3585e-06	-9.4000e-02
-2.3445e-06	-9.3000e-02
-2.3370e-06	-9.2000e-02
-2.3184e-06	-9.1000e-02
-2.3060e-06	-9.0000e-02
-2.2845e-06	-8.9000e-02
-2.2679e-06	-8.8000e-02
-2.2495e-06	-8.7000e-02
-2.2366e-06	-8.6000e-02
-2.2136e-06	-8.5000e-02
-2.1966e-06	-8.4000e-02
-2.1786e-06	-8.3000e-02
-2.1617e-06	-8.2000e-02
-2.1463e-06	-8.1000e-02
-2.1264e-06	-8.0000e-02
-2.1088e-06	-7.9000e-02
-2.0867e-06	-7.8000e-02
-2.0729e-06	-7.7000e-02
-2.0517e-06	-7.6000e-02
-2.0377e-06	-7.5000e-02
-2.0168e-06	-7.4000e-02
-1.9906e-06	-7.3000e-02
-1.9719e-06	-7.2000e-02
-1.9551e-06	-7.1000e-02
-1.9338e-06	-7.0000e-02
-1.9110e-06	-6.9000e-02
-1.8912e-06	-6.8000e-02
-1.8701e-06	-6.7000e-02
-1.8478e-06	-6.6000e-02
-1.8296e-06	-6.5000e-02
-1.8078e-06	-6.4000e-02
-1.7857e-06	-6.3000e-02
-1.7625e-06	-6.2000e-02
-1.7378e-06	-6.1000e-02
-1.7173e-06	-6.0000e-02
-1.6974e-06	-5.9000e-02
-1.6715e-06	-5.8000e-02
-1.6468e-06	-5.7000e-02
-1.6206e-06	-5.6000e-02
-1.5993e-06	-5.5000e-02
-1.5773e-06	-5.4000e-02
-1.5533e-06	-5.3000e-02
-1.5282e-06	-5.2000e-02
-1.5037e-06	-5.1000e-02
-1.4779e-06	-5.0000e-02
-1.4486e-06	-4.9000e-02
-1.4236e-06	-4.8000e-02
-1.3998e-06	-4.7000e-02
-1.3747e-06	-4.6000e-02
-1.3494e-06	-4.5000e-02
-1.3201e-06	-4.4000e-02
-1.2964e-06	-4.3000e-02
-1.2685e-06	-4.2000e-02
-1.2438e-06	-4.1000e-02
-1.2144e-06	-4.0000e-02
-1.1865e-06	-3.9000e-02
-1.1575e-06	-3.8000e-02
-1.1292e-06	-3.7000e-02
-1.1000e-06	-3.6000e-02
-1.0751e-06	-3.5000e-02
-1.0463e-06	-3.4000e-02
-1.0200e-06	-3.3000e-02
-9.9252e-07	-3.2000e-02
-9.6291e-07	-3.1000e-02
-9.3595e-07	-3.0000e-02
-9.0588e-07	-2.9000e-02
-8.7577e-07	-2.8000e-02
-8.4563e-07	-2.7000e-02
-8.1690e-07	-2.6000e-02
-7.8470e-07	-2.5000e-02
-7.5608e-07	-2.4000e-02
-7.2672e-07	-2.3000e-02
-6.9413e-07	-2.2000e-02
-6.6361e-07	-2.1000e-02
-6.3263e-07	-2.0000e-02
-6.0243e-07	-1.9000e-02
-5.7217e-07	-1.8000e-02
-5.4079e-07	-1.7000e-02
-5.0931e-07	-1.6000e-02
-4.7963e-07	-1.5000e-02
-4.4727e-07	-1.4000e-02
-4.1717e-07	-1.3000e-02
-3.8485e-07	-1.2000e-02
-3.5420e-07	-1.1000e-02
-3.2154e-07	-1.0000e-02
-2.8998e-07	-9.0000e-03
-2.5904e-07	-8.0000e-03
-2.2734e-07	-7.0000e-03
-1.9496e-07	-6.0000e-03
-1.6345e-07	-5.0000e-03
-1.3252e-07	-4.0000e-03
-1.0000e-07	-3.0000e-03
-6.7991e-08	-2.0000e-03
-3.5729e-08	-1.0000e-03
-3.5932e-09	0.0000e+00
2.7997e-08	1.0000e-03
6.0282e-08	2.0000e-03
9.2715e-08	3.0000e-03
1.2498e-07	4.0000e-03
1.5764e-07	5.0000e-03
1.8883e-07	6.0000e-03
2.2160e-07	7.0000e-03
2.5380e-07	8.0000e-03
2.8613e-07	9.0000e-03
3.1814e-07	1.0000e-02
3.5106e-07	1.1000e-02
3.8267e-07	1.2000e-02
4.1674e-07	1.3000e-02
4.4812e-07	1.4000e-02
4.7995e-07	1.5000e-02
5.1086e-07	1.6000e-02
5.4199e-07	1.7000e-02
5.7531e-07	1.8000e-02
6.0648e-07	1.9000e-02
6.3870e-07	2.0000e-02
6.7016e-07	2.1000e-02
7.0356e-07	2.2000e-02
7.3349e-07	2.3000e-02
7.6519e-07	2.4000e-02
7.9676e-07	2.5000e-02
8.2557e-07	2.6000e-02
8.5737e-07	2.7000e-02
8.8865e-07	2.8000e-02
9.1950e-07	2.9000e-02
9.5002e-07	3.0000e-02
9.8308e-07	3.1000e-02
1.0133e-06	3.2000e-02
1.0425e-06	3.3000e-02
1.0730e-06	3.4000e-02
1.1026e-06	3.5000e-02
1.1300e-06	3.6000e-02
1.1615e-06	3.7000e-02
1.1875e-06	3.8000e-02
1.2203e-06	3.9000e-02
1.2504e-06	4.0000e-02
1.2800e-06	4.1000e-02
1.3104e-06	4.2000e-02
1.3405e-06	4.3000e-02
1.3658e-06	4.4000e-02
1.3944e-06	4.5000e-02
1.4228e-06	4.6000e-02
1.4502e-06	4.7000e-02
1.4775e-06	4.8000e-02
1.5066e-06	4.9000e-02
1.5343e-06	5.0000e-02
1.5614e-06	5.1000e-02
1.5873e-06	5.2000e-02
1.6146e-06	5.3000e-02
1.6442e-06	5.4000e-02
1.6702e-06	5.5000e-02
1.6962e-06	5.6000e-02
1.7239e-06	5.7000e-02
1.7487e-06	5.8000e-02
1.7696e-06	5.9000e-02
1.7922e-06	6.0000e-02
1.8183e-06	6.1000e-02
1.8396e-06	6.2000e-02
1.8686e-06	6.3000e-02
1.8925e-06	6.4000e-02
1.9157e-06	6.5000e-02
1.9389e-06	6.6000e-02
1.9668e-06	6.7000e-02
1.9893e-06	6.8000e-02
2.0148e-06	6.9000e-02
2.0326e-06	7.0000e-02
2.0572e-06	7.1000e-02
2.0770e-06	7.2000e-02
2.0997e-06	7.3000e-02
2.1210e-06	7.4000e-02
2.1448e-06	7.5000e-02
2.1668e-06	7.6000e-02
2.1883e-06	7.7000e-02
2.2153e-06	7.8000e-02
2.2321e-06	7.9000e-02
2.2510e-06	8.0000e-02
2.2748e-06	8.1000e-02
2.2997e-06	8.2000e-02
2.3263e-06	8.3000e-02
2.3445e-06	8.4000e-02
2.3678e-06	8.5000e-02
2.3802e-06	8.6000e-02
2.4068e-06	8.7000e-02
2.4209e-06	8.8000e-02
2.4425e-06	8.9000e-02
2.4591e-06	9.0000e-02
2.4757e-06	9.1000e-02
2.4913e-06	9.2000e-02
2.5142e-06	9.3000e-02
2.5264e-06	9.4000e-02
2.5522e-06	9.5000e-02
2.5633e-06	9.6000e-02
2.5905e-06	9.7000e-02
2.6022e-06	9.8000e-02
2.6141e-06	9.9000e-02
2.6344e-06	1.0000e-01
2.6598e-06	1.0100e-01
2.6731e-06	1.0200e-01
2.6887e-06	1.0300e-01
2.7040e-06	1.0400e-01
2.7210e-06	1.0500e-01
2.7321e-06	1.0600e-01
2.7515e-06	1.0700e-01
2.7674e-06	1.0800e-01
2.7890e-06	1.0900e-01
2.7984e-06	1.1000e-01
2.8155e-06	1.1100e-01
2.8443e-06	1.1200e-01
2.8471e-06	1.1300e-01
2.8710e-06	1.1400e-01
2.8871e-06	1.1500e-01
2.9085e-06	1.1600e-01
2.9096e-06	1.1700e-01
2.9215e-06	1.1800e-01
2.9439e-06	1.1900e-01
2.9484e-06	1.2000e-01
2.9640e-06	1.2100e-01
2.9856e-06	1.2200e-01
2.9962e-06	1.2300e-01
3.0190e-06	1.2400e-01
3.0228e-06	1.2500e-01
3.0424e-06	1.2600e-01
3.0499e-06	1.2700e-01
3.0660e-06	1.2800e-01
3.0758e-06	1.2900e-01
3.0949e-06	1.3000e-01
3.1051e-06	1.3100e-01
3.1086e-06	1.3200e-01
3.1338e-06	1.3300e-01
3.1543e-06	1.3400e-01
3.1517e-06	1.3500e-01
3.1688e-06	1.3600e-01
3.1801e-06	1.3700e-01
3.1818e-06	1.3800e-01
3.2106e-06	1.3900e-01
3.2137e-06	1.4000e-01
3.2340e-06	1.4100e-01
3.2487e-06	1.4200e-01
3.2496e-06	1.4300e-01
3.2591e-06	1.4400e-01
3.2673e-06	1.4500e-01
3.2877e-06	1.4600e-01
3.3034e-06	1.4700e-01
3.2988e-06	1.4800e-01
3.3083e-06	1.4900e-01
3.3254e-06	1.5000e-01
3.3357e-06	1.5100e-01
3.3474e-06	1.5200e-01
3.3439e-06	1.5300e-01
3.3700e-06	1.5400e-01
3.3702e-06	1.5500e-01
3.3845e-06	1.5600e-01
3.3927e-06	1.5700e-01
3.4025e-06	1.5800e-01
3.4044e-06	1.5900e-01
3.4197e-06	1.6000e-01
3.4292e-06	1.6100e-01
3.4332e-06	1.6200e-01
3.4512e-06	1.6300e-01
3.4737e-06	1.6400e-01
3.4723e-06	1.6500e-01
3.4807e-06	1.6600e-01
3.4886e-06	1.6700e-01
3.5078e-06	1.6800e-01
3.5077e-06	1.6900e-01
3.5175e-06	1.7000e-01
3.5368e-06	1.7100e-01
3.5582e-06	1.7200e-01
3.5463e-06	1.7300e-01
3.5677e-06	1.7400e-01
3.5878e-06	1.7500e-01
3.5982e-06	1.7600e-01
3.6118e-06	1.7700e-01
3.6213e-06	1.7800e-01
3.6203e-06	1.7900e-01
3.6338e-06	1.8000e-01
3.6298e-06	1.8100e-01
3.6500e-06	1.8200e-01
3.6409e-06	1.8300e-01
3.6541e-06	1.8400e-01
3.6563e-06	1.8500e-01
3.6741e-06	1.8600e-01
3.6728e-06	1.8700e-01
3.6839e-06	1.8800e-01
3.7092e-06	1.8900e-01
3.7068e-06	1.9000e-01
3.7249e-06	1.9100e-01
3.7193e-06	1.9200e-01
3.7288e-06	1.9300e-01
3.7399e-06	1.9400e-01
3.7488e-06	1.9500e-01
3.7523e-06	1.9600e-01
3.7519e-06	1.9700e-01
3.7682e-06	1.9800e-01
3.7687e-06	1.9900e-01
3.7923e-06	2.0000e-01
3.8025e-06	2.0100e-01
3.7988e-06	2.0200e-01
3.8103e-06	2.0300e-01
3.8239e-06	2.0400e-01
3.8325e-06	2.0500e-01
3.8246e-06	2.0600e-01
3.8269e-06	2.0700e-01
3.8266e-06	2.0800e-01
3.8340e-06	2.0900e-01
3.8402e-06	2.1000e-01
3.8423e-06	2.1100e-01
3.8619e-06	2.1200e-01
3.8772e-06	2.1300e-01
3.8593e-06	2.1400e-01
3.8867e-06	2.1500e-01
3.8991e-06	2.1600e-01
3.9113e-06	2.1700e-01
3.8875e-06	2.1800e-01
3.8982e-06	2.1900e-01
3.8958e-06	2.2000e-01
3.9138e-06	2.2100e-01
3.9088e-06	2.2200e-01
3.9444e-06	2.2300e-01
3.9345e-06	2.2400e-01
3.9382e-06	2.2500e-01
3.9508e-06	2.2600e-01
3.9638e-06	2.2700e-01
3.9692e-06	2.2800e-01
3.9804e-06	2.2900e-01
4.0006e-06	2.3000e-01
3.9959e-06	2.3100e-01
3.9868e-06	2.3200e-01
4.0158e-06	2.3300e-01
4.0081e-06	2.3400e-01
4.0259e-06	2.3500e-01
4.0043e-06	2.3600e-01
4.0488e-06	2.3700e-01
4.0452e-06	2.3800e-01
4.0278e-06	2.3900e-01
4.0574e-06	2.4000e-01
4.0444e-06	2.4100e-01
4.0561e-06	2.4200e-01
4.0463e-06	2.4300e-01
4.0527e-06	2.4400e-01
4.0490e-06	2.4500e-01
4.0731e-06	2.4600e-01
4.0625e-06	2.4700e-01
4.0868e-06	2.4800e-01
4.0958e-06	2.4900e-01
4.0879e-06	2.5000e-01
4.1110e-06	2.5100e-01
4.1286e-06	2.5200e-01
4.1095e-06	2.5300e-01
4.1083e-06	2.5400e-01
4.1132e-06	2.5500e-01
4.1354e-06	2.5600e-01
4.1155e-06	2.5700e-01
4.1075e-06	2.5800e-01
4.1028e-06	2.5900e-01
4.1109e-06	2.6000e-01
4.1314e-06	2.6100e-01
4.1282e-06	2.6200e-01
4.1469e-06	2.6300e-01
4.1518e-06	2.6400e-01
4.1497e-06	2.6500e-01
4.1570e-06	2.6600e-01
4.1589e-06	2.6700e-01
4.1559e-06	2.6800e-01
4.1753e-06	2.6900e-01
4.1570e-06	2.7000e-01
4.1875e-06	2.7100e-01
4.1901e-06	2.7200e-01
4.1918e-06	2.7300e-01
4.1820e-06	2.7400e-01
4.1828e-06	2.7500e-01
4.2271e-06	2.7600e-01
4.2043e-06	2.7700e-01
4.2354e-06	2.7800e-01
4.2128e-06	2.7900e-01
4.2327e-06	2.8000e-01
4.2277e-06	2.8100e-01
4.2335e-06	2.8200e-01
4.2553e-06	2.8300e-01
4.2368e-06	2.8400e-01
4.2482e-06	2.8500e-01
4.2677e-06	2.8600e-01
4.2762e-06	2.8700e-01
4.2337e-06	2.8800e-01
4.2624e-06	2.8900e-01
4.2675e-06	2.9000e-01
4.2785e-06	2.9100e-01
4.2487e-06	2.9200e-01
4.2822e-06	2.9300e-01
4.2991e-06	2.9400e-01
4.3088e-06	2.9500e-01
4.3084e-06	2.9600e-01
4.3009e-06	2.9700e-01
4.3074e-06	2.9800e-01
4.3250e-06	2.9900e-01
4.3166e-06	3.0000e-01
4.3078e-06	3.0100e-01
4.3266e-06	3.0200e-01
4.3451e-06	3.0300e-01
4.3375e-06	3.0400e-01
4.3074e-06	3.0500e-01
4.3444e-06	3.0600e-01
4.3453e-06	3.0700e-01
4.3297e-06	3.0800e-01
4.3164e-06	3.0900e-01
