InterPad_I	InterPad_V
1.2345e-06	3.0700e-01
1.2355e-06	3.0800e-01
1.2360e-06	3.0900e-01
1.2367e-06	3.1000e-01
1.2377e-06	3.1100e-01
1.2437e-06	3.1200e-01
1.2463e-06	3.1300e-01
1.2491e-06	3.1400e-01
1.2520e-06	3.1500e-01
1.2501e-06	3.1600e-01
1.2469e-06	3.1700e-01
1.2508e-06	3.1800e-01
1.2553e-06	3.1900e-01
1.2569e-06	3.2000e-01
1.2569e-06	3.2100e-01
1.2644e-06	3.2200e-01
1.2674e-06	3.2300e-01
1.2610e-06	3.2400e-01
1.2646e-06	3.2500e-01
1.2630e-06	3.2600e-01
1.2638e-06	3.2700e-01
1.2660e-06	3.2800e-01
1.2668e-06	3.2900e-01
1.2683e-06	3.3000e-01
1.2736e-06	3.3100e-01
1.2743e-06	3.3200e-01
1.2750e-06	3.3300e-01
1.2801e-06	3.3400e-01
1.2763e-06	3.3500e-01
1.2787e-06	3.3600e-01
1.2756e-06	3.3700e-01
1.2819e-06	3.3800e-01
1.2897e-06	3.3900e-01
1.2871e-06	3.4000e-01
1.2879e-06	3.4100e-01
1.2894e-06	3.4200e-01
1.2910e-06	3.4300e-01
1.2962e-06	3.4400e-01
1.2970e-06	3.4500e-01
1.2963e-06	3.4600e-01
1.2965e-06	3.4700e-01
1.2970e-06	3.4800e-01
1.2963e-06	3.4900e-01
1.2959e-06	3.5000e-01
1.3006e-06	3.5100e-01
1.3050e-06	3.5200e-01
1.3010e-06	3.5300e-01
1.3001e-06	3.5400e-01
1.3025e-06	3.5500e-01
1.3029e-06	3.5600e-01
1.3054e-06	3.5700e-01
1.3086e-06	3.5800e-01
1.3101e-06	3.5900e-01
1.3121e-06	3.6000e-01
1.3136e-06	3.6100e-01
1.3127e-06	3.6200e-01
1.3171e-06	3.6300e-01
1.3193e-06	3.6400e-01
1.3204e-06	3.6500e-01
1.3183e-06	3.6600e-01
1.3155e-06	3.6700e-01
1.3194e-06	3.6800e-01
1.3143e-06	3.6900e-01
1.3173e-06	3.7000e-01
1.3202e-06	3.7100e-01
1.3333e-06	3.7200e-01
1.3205e-06	3.7300e-01
1.3222e-06	3.7400e-01
1.3246e-06	3.7500e-01
1.3267e-06	3.7600e-01
1.3299e-06	3.7700e-01
1.3235e-06	3.7800e-01
1.3260e-06	3.7900e-01
1.3261e-06	3.8000e-01
1.3280e-06	3.8100e-01
1.3291e-06	3.8200e-01
1.3265e-06	3.8300e-01
1.3328e-06	3.8400e-01
1.3342e-06	3.8500e-01
1.3311e-06	3.8600e-01
1.3348e-06	3.8700e-01
1.3333e-06	3.8800e-01
1.3358e-06	3.8900e-01
1.3334e-06	3.9000e-01
1.3376e-06	3.9100e-01
1.3399e-06	3.9200e-01
1.3431e-06	3.9300e-01
1.3434e-06	3.9400e-01
1.3449e-06	3.9500e-01
1.3386e-06	3.9600e-01
1.3426e-06	3.9700e-01
1.3443e-06	3.9800e-01
1.3473e-06	3.9900e-01
1.3438e-06	4.0000e-01
1.3477e-06	4.0100e-01
1.3492e-06	4.0200e-01
1.3481e-06	4.0300e-01
1.3514e-06	4.0400e-01
1.3542e-06	4.0500e-01
1.3570e-06	4.0600e-01
1.3554e-06	4.0700e-01
1.3546e-06	4.0800e-01
1.3581e-06	4.0900e-01
1.3602e-06	4.1000e-01
1.3591e-06	4.1100e-01
1.3557e-06	4.1200e-01
1.3596e-06	4.1300e-01
1.3602e-06	4.1400e-01
1.3644e-06	4.1500e-01
1.3604e-06	4.1600e-01
1.3627e-06	4.1700e-01
1.3620e-06	4.1800e-01
1.3646e-06	4.1900e-01
1.3642e-06	4.2000e-01
1.3633e-06	4.2100e-01
1.3665e-06	4.2200e-01
1.3673e-06	4.2300e-01
1.3604e-06	4.2400e-01
1.3675e-06	4.2500e-01
1.3662e-06	4.2600e-01
1.3691e-06	4.2700e-01
1.3670e-06	4.2800e-01
1.3733e-06	4.2900e-01
1.3643e-06	4.3000e-01
1.3661e-06	4.3100e-01
1.3673e-06	4.3200e-01
1.3680e-06	4.3300e-01
1.3720e-06	4.3400e-01
1.3705e-06	4.3500e-01
1.3675e-06	4.3600e-01
1.3694e-06	4.3700e-01
1.3726e-06	4.3800e-01
1.3747e-06	4.3900e-01
1.3713e-06	4.4000e-01
1.3777e-06	4.4100e-01
1.3780e-06	4.4200e-01
1.3730e-06	4.4300e-01
1.3813e-06	4.4400e-01
1.3840e-06	4.4500e-01
1.3829e-06	4.4600e-01
1.3768e-06	4.4700e-01
1.3739e-06	4.4800e-01
1.3798e-06	4.4900e-01
1.3923e-06	4.5000e-01
1.3809e-06	4.5100e-01
1.3801e-06	4.5200e-01
1.3850e-06	4.5300e-01
1.3835e-06	4.5400e-01
1.3862e-06	4.5500e-01
1.3822e-06	4.5600e-01
1.3919e-06	4.5700e-01
1.3827e-06	4.5800e-01
1.3827e-06	4.5900e-01
1.3886e-06	4.6000e-01
1.3897e-06	4.6100e-01
1.3853e-06	4.6200e-01
1.3868e-06	4.6300e-01
1.3926e-06	4.6400e-01
1.3883e-06	4.6500e-01
1.3899e-06	4.6600e-01
1.3947e-06	4.6700e-01
1.3912e-06	4.6800e-01
1.3945e-06	4.6900e-01
1.3907e-06	4.7000e-01
1.3850e-06	4.7100e-01
1.4063e-06	4.7200e-01
1.4011e-06	4.7300e-01
1.3963e-06	4.7400e-01
1.3939e-06	4.7500e-01
1.4029e-06	4.7600e-01
1.3966e-06	4.7700e-01
1.4015e-06	4.7800e-01
1.3978e-06	4.7900e-01
1.4072e-06	4.8000e-01
1.4042e-06	4.8100e-01
1.3929e-06	4.8200e-01
1.3898e-06	4.8300e-01
1.3908e-06	4.8400e-01
1.3935e-06	4.8500e-01
1.3882e-06	4.8600e-01
1.3999e-06	4.8700e-01
1.4004e-06	4.8800e-01
1.4023e-06	4.8900e-01
1.4034e-06	4.9000e-01
1.3943e-06	4.9100e-01
1.3923e-06	4.9200e-01
1.3898e-06	4.9300e-01
1.3997e-06	4.9400e-01
1.3945e-06	4.9500e-01
1.4056e-06	4.9600e-01
1.4076e-06	4.9700e-01
1.4091e-06	4.9800e-01
1.4017e-06	4.9900e-01
1.4068e-06	5.0000e-01
1.4074e-06	5.0000e-01
1.4029e-06	4.9900e-01
1.4076e-06	4.9800e-01
1.4136e-06	4.9700e-01
1.4087e-06	4.9600e-01
1.4053e-06	4.9500e-01
1.4067e-06	4.9400e-01
1.3969e-06	4.9300e-01
1.3990e-06	4.9200e-01
1.4010e-06	4.9100e-01
1.4010e-06	4.9000e-01
1.3978e-06	4.8900e-01
1.3981e-06	4.8800e-01
1.3877e-06	4.8700e-01
1.3893e-06	4.8600e-01
1.3913e-06	4.8500e-01
1.3930e-06	4.8400e-01
1.3915e-06	4.8300e-01
1.3925e-06	4.8200e-01
1.3876e-06	4.8100e-01
1.3881e-06	4.8000e-01
1.3898e-06	4.7900e-01
1.3922e-06	4.7800e-01
1.3985e-06	4.7700e-01
1.3938e-06	4.7600e-01
1.3849e-06	4.7500e-01
1.3849e-06	4.7400e-01
1.3864e-06	4.7300e-01
1.3875e-06	4.7200e-01
1.3916e-06	4.7100e-01
1.3907e-06	4.7000e-01
1.3871e-06	4.6900e-01
1.3849e-06	4.6800e-01
1.3824e-06	4.6700e-01
1.3842e-06	4.6600e-01
1.3829e-06	4.6500e-01
1.3822e-06	4.6400e-01
1.3845e-06	4.6300e-01
1.3818e-06	4.6200e-01
1.3867e-06	4.6100e-01
1.3807e-06	4.6000e-01
1.3844e-06	4.5900e-01
1.3828e-06	4.5800e-01
1.3817e-06	4.5700e-01
1.3750e-06	4.5600e-01
1.3829e-06	4.5500e-01
1.3823e-06	4.5400e-01
1.3809e-06	4.5300e-01
1.3772e-06	4.5200e-01
1.3738e-06	4.5100e-01
1.3788e-06	4.5000e-01
1.3689e-06	4.4900e-01
1.3689e-06	4.4800e-01
1.3796e-06	4.4700e-01
1.3761e-06	4.4600e-01
1.3719e-06	4.4500e-01
1.3722e-06	4.4400e-01
1.3688e-06	4.4300e-01
1.3820e-06	4.4200e-01
1.3709e-06	4.4100e-01
1.3677e-06	4.4000e-01
1.3732e-06	4.3900e-01
1.3670e-06	4.3800e-01
1.3716e-06	4.3700e-01
1.3724e-06	4.3600e-01
1.3677e-06	4.3500e-01
1.3702e-06	4.3400e-01
1.3685e-06	4.3300e-01
1.3686e-06	4.3200e-01
1.3675e-06	4.3100e-01
1.3731e-06	4.3000e-01
1.3688e-06	4.2900e-01
1.3652e-06	4.2800e-01
1.3646e-06	4.2700e-01
1.3647e-06	4.2600e-01
1.3635e-06	4.2500e-01
1.3771e-06	4.2400e-01
1.3665e-06	4.2300e-01
1.3580e-06	4.2200e-01
1.3563e-06	4.2100e-01
1.3609e-06	4.2000e-01
1.3565e-06	4.1900e-01
1.3590e-06	4.1800e-01
1.3536e-06	4.1700e-01
1.3511e-06	4.1600e-01
1.3553e-06	4.1500e-01
1.3479e-06	4.1400e-01
1.3510e-06	4.1300e-01
1.3428e-06	4.1200e-01
1.3497e-06	4.1100e-01
1.3510e-06	4.1000e-01
1.3490e-06	4.0900e-01
1.3445e-06	4.0800e-01
1.3455e-06	4.0700e-01
1.3450e-06	4.0600e-01
1.3405e-06	4.0500e-01
1.3413e-06	4.0400e-01
1.3382e-06	4.0300e-01
1.3394e-06	4.0200e-01
1.3392e-06	4.0100e-01
1.3432e-06	4.0000e-01
1.3496e-06	3.9900e-01
1.3401e-06	3.9800e-01
1.3348e-06	3.9700e-01
1.3363e-06	3.9600e-01
1.3319e-06	3.9500e-01
1.3277e-06	3.9400e-01
1.3311e-06	3.9300e-01
1.3291e-06	3.9200e-01
1.3311e-06	3.9100e-01
1.3310e-06	3.9000e-01
1.3202e-06	3.8900e-01
1.3233e-06	3.8800e-01
1.3225e-06	3.8700e-01
1.3242e-06	3.8600e-01
1.3226e-06	3.8500e-01
1.3194e-06	3.8400e-01
1.3234e-06	3.8300e-01
1.3216e-06	3.8200e-01
1.3197e-06	3.8100e-01
1.3175e-06	3.8000e-01
1.3184e-06	3.7900e-01
1.3266e-06	3.7800e-01
1.3181e-06	3.7700e-01
1.3118e-06	3.7600e-01
1.3182e-06	3.7500e-01
1.3174e-06	3.7400e-01
1.3127e-06	3.7300e-01
1.3129e-06	3.7200e-01
1.3078e-06	3.7100e-01
1.3113e-06	3.7000e-01
1.3115e-06	3.6900e-01
1.3060e-06	3.6800e-01
1.3070e-06	3.6700e-01
1.3039e-06	3.6600e-01
1.2997e-06	3.6500e-01
1.2998e-06	3.6400e-01
1.3031e-06	3.6300e-01
1.2982e-06	3.6200e-01
1.3015e-06	3.6100e-01
1.3036e-06	3.6000e-01
1.2907e-06	3.5900e-01
1.2955e-06	3.5800e-01
1.2972e-06	3.5700e-01
1.2892e-06	3.5600e-01
1.2933e-06	3.5500e-01
1.2893e-06	3.5400e-01
1.2857e-06	3.5300e-01
1.2843e-06	3.5200e-01
1.2799e-06	3.5100e-01
1.2770e-06	3.5000e-01
1.2773e-06	3.4900e-01
1.2741e-06	3.4800e-01
1.2811e-06	3.4700e-01
1.2736e-06	3.4600e-01
1.2753e-06	3.4500e-01
1.2728e-06	3.4400e-01
1.2686e-06	3.4300e-01
1.2705e-06	3.4200e-01
1.2710e-06	3.4100e-01
1.2704e-06	3.4000e-01
1.2694e-06	3.3900e-01
1.2659e-06	3.3800e-01
1.2585e-06	3.3700e-01
1.2565e-06	3.3600e-01
1.2591e-06	3.3500e-01
1.2570e-06	3.3400e-01
1.2574e-06	3.3300e-01
1.2565e-06	3.3200e-01
1.2516e-06	3.3100e-01
1.2555e-06	3.3000e-01
1.2490e-06	3.2900e-01
1.2477e-06	3.2800e-01
1.2440e-06	3.2700e-01
1.2428e-06	3.2600e-01
1.2385e-06	3.2500e-01
1.2394e-06	3.2400e-01
1.2404e-06	3.2300e-01
1.2401e-06	3.2200e-01
1.2367e-06	3.2100e-01
1.2347e-06	3.2000e-01
1.2284e-06	3.1900e-01
1.2354e-06	3.1800e-01
1.2282e-06	3.1700e-01
1.2272e-06	3.1600e-01
1.2249e-06	3.1500e-01
1.2256e-06	3.1400e-01
1.2217e-06	3.1300e-01
1.2178e-06	3.1200e-01
1.2151e-06	3.1100e-01
1.2121e-06	3.1000e-01
1.2094e-06	3.0900e-01
1.2080e-06	3.0800e-01
1.2045e-06	3.0700e-01
1.2082e-06	3.0600e-01
1.2094e-06	3.0500e-01
1.2027e-06	3.0400e-01
1.2036e-06	3.0300e-01
1.1989e-06	3.0200e-01
1.1988e-06	3.0100e-01
1.1976e-06	3.0000e-01
1.1910e-06	2.9900e-01
1.1912e-06	2.9800e-01
1.1901e-06	2.9700e-01
1.1904e-06	2.9600e-01
1.1847e-06	2.9500e-01
1.1815e-06	2.9400e-01
1.1828e-06	2.9300e-01
1.1773e-06	2.9200e-01
1.1785e-06	2.9100e-01
1.1772e-06	2.9000e-01
1.1763e-06	2.8900e-01
1.1747e-06	2.8800e-01
1.1675e-06	2.8700e-01
1.1641e-06	2.8600e-01
1.1651e-06	2.8500e-01
1.1631e-06	2.8400e-01
1.1627e-06	2.8300e-01
1.1595e-06	2.8200e-01
1.1572e-06	2.8100e-01
1.1534e-06	2.8000e-01
1.1540e-06	2.7900e-01
1.1500e-06	2.7800e-01
1.1465e-06	2.7700e-01
1.1441e-06	2.7600e-01
1.1433e-06	2.7500e-01
1.1396e-06	2.7400e-01
1.1385e-06	2.7300e-01
1.1346e-06	2.7200e-01
1.1386e-06	2.7100e-01
1.1340e-06	2.7000e-01
1.1282e-06	2.6900e-01
1.1251e-06	2.6800e-01
1.1210e-06	2.6700e-01
1.1154e-06	2.6600e-01
1.1173e-06	2.6500e-01
1.1137e-06	2.6400e-01
1.1129e-06	2.6300e-01
1.1133e-06	2.6200e-01
1.1075e-06	2.6100e-01
1.1017e-06	2.6000e-01
1.0996e-06	2.5900e-01
1.0997e-06	2.5800e-01
1.0943e-06	2.5700e-01
1.0935e-06	2.5600e-01
1.0886e-06	2.5500e-01
1.0881e-06	2.5400e-01
1.0847e-06	2.5300e-01
1.0817e-06	2.5200e-01
1.0775e-06	2.5100e-01
1.0729e-06	2.5000e-01
1.0693e-06	2.4900e-01
1.0690e-06	2.4800e-01
1.0668e-06	2.4700e-01
1.0641e-06	2.4600e-01
1.0621e-06	2.4500e-01
1.0601e-06	2.4400e-01
1.0563e-06	2.4300e-01
1.0542e-06	2.4200e-01
1.0513e-06	2.4100e-01
1.0459e-06	2.4000e-01
1.0430e-06	2.3900e-01
1.0408e-06	2.3800e-01
1.0404e-06	2.3700e-01
1.0388e-06	2.3600e-01
1.0314e-06	2.3500e-01
1.0293e-06	2.3400e-01
1.0248e-06	2.3300e-01
1.0226e-06	2.3200e-01
1.0193e-06	2.3100e-01
1.0138e-06	2.3000e-01
1.0129e-06	2.2900e-01
1.0101e-06	2.2800e-01
1.0073e-06	2.2700e-01
1.0038e-06	2.2600e-01
9.9920e-07	2.2500e-01
9.9657e-07	2.2400e-01
9.9333e-07	2.2300e-01
9.9087e-07	2.2200e-01
9.8460e-07	2.2100e-01
9.8218e-07	2.2000e-01
9.8079e-07	2.1900e-01
9.7683e-07	2.1800e-01
9.7226e-07	2.1700e-01
9.7035e-07	2.1600e-01
9.6633e-07	2.1500e-01
9.6309e-07	2.1400e-01
9.6069e-07	2.1300e-01
9.5437e-07	2.1200e-01
9.5214e-07	2.1100e-01
9.5109e-07	2.1000e-01
9.4543e-07	2.0900e-01
9.4316e-07	2.0800e-01
9.3861e-07	2.0700e-01
9.3509e-07	2.0600e-01
9.3257e-07	2.0500e-01
9.2927e-07	2.0400e-01
9.2417e-07	2.0300e-01
9.1971e-07	2.0200e-01
9.1735e-07	2.0100e-01
9.1367e-07	2.0000e-01
9.1108e-07	1.9900e-01
9.0597e-07	1.9800e-01
9.0466e-07	1.9700e-01
8.9953e-07	1.9600e-01
8.9647e-07	1.9500e-01
8.9136e-07	1.9400e-01
8.8991e-07	1.9300e-01
8.8652e-07	1.9200e-01
8.8181e-07	1.9100e-01
8.7650e-07	1.9000e-01
8.7252e-07	1.8900e-01
8.6989e-07	1.8800e-01
8.6716e-07	1.8700e-01
8.6198e-07	1.8600e-01
8.5703e-07	1.8500e-01
8.5449e-07	1.8400e-01
8.4979e-07	1.8300e-01
8.4596e-07	1.8200e-01
8.4098e-07	1.8100e-01
8.3885e-07	1.8000e-01
8.3496e-07	1.7900e-01
8.3075e-07	1.7800e-01
8.2528e-07	1.7700e-01
8.2260e-07	1.7600e-01
8.1951e-07	1.7500e-01
8.1568e-07	1.7400e-01
8.1012e-07	1.7300e-01
8.0720e-07	1.7200e-01
8.0282e-07	1.7100e-01
7.9890e-07	1.7000e-01
7.9360e-07	1.6900e-01
7.8880e-07	1.6800e-01
7.8579e-07	1.6700e-01
7.8247e-07	1.6600e-01
7.7853e-07	1.6500e-01
7.7422e-07	1.6400e-01
7.6967e-07	1.6300e-01
7.6483e-07	1.6200e-01
7.6159e-07	1.6100e-01
7.5597e-07	1.6000e-01
7.5214e-07	1.5900e-01
7.4774e-07	1.5800e-01
7.4315e-07	1.5700e-01
7.4029e-07	1.5600e-01
7.3593e-07	1.5500e-01
7.3198e-07	1.5400e-01
7.2857e-07	1.5300e-01
7.2524e-07	1.5200e-01
7.2030e-07	1.5100e-01
7.1598e-07	1.5000e-01
7.1192e-07	1.4900e-01
7.0750e-07	1.4800e-01
7.0363e-07	1.4700e-01
6.9822e-07	1.4600e-01
6.9489e-07	1.4500e-01
6.8982e-07	1.4400e-01
6.8519e-07	1.4300e-01
6.8008e-07	1.4200e-01
6.7545e-07	1.4100e-01
6.7117e-07	1.4000e-01
6.6842e-07	1.3900e-01
6.6400e-07	1.3800e-01
6.5850e-07	1.3700e-01
6.5440e-07	1.3600e-01
6.4954e-07	1.3500e-01
6.4573e-07	1.3400e-01
6.4082e-07	1.3300e-01
6.3685e-07	1.3200e-01
6.3314e-07	1.3100e-01
6.2887e-07	1.3000e-01
6.2350e-07	1.2900e-01
6.1881e-07	1.2800e-01
6.1226e-07	1.2700e-01
6.0833e-07	1.2600e-01
6.0345e-07	1.2500e-01
5.9936e-07	1.2400e-01
5.9446e-07	1.2300e-01
5.8998e-07	1.2200e-01
5.8631e-07	1.2100e-01
5.8198e-07	1.2000e-01
5.7766e-07	1.1900e-01
5.7306e-07	1.1800e-01
5.6885e-07	1.1700e-01
5.6462e-07	1.1600e-01
5.6022e-07	1.1500e-01
5.5510e-07	1.1400e-01
5.5043e-07	1.1300e-01
5.4595e-07	1.1200e-01
5.4107e-07	1.1100e-01
5.3662e-07	1.1000e-01
5.3122e-07	1.0900e-01
5.2663e-07	1.0800e-01
5.2137e-07	1.0700e-01
5.1663e-07	1.0600e-01
5.1179e-07	1.0500e-01
5.0762e-07	1.0400e-01
5.0337e-07	1.0300e-01
4.9836e-07	1.0200e-01
4.9394e-07	1.0100e-01
4.8982e-07	1.0000e-01
4.8479e-07	9.9000e-02
4.8020e-07	9.8000e-02
4.7521e-07	9.7000e-02
4.6989e-07	9.6000e-02
4.6536e-07	9.5000e-02
4.6033e-07	9.4000e-02
4.5547e-07	9.3000e-02
4.5080e-07	9.2000e-02
4.4575e-07	9.1000e-02
4.4109e-07	9.0000e-02
4.3583e-07	8.9000e-02
4.3120e-07	8.8000e-02
4.2680e-07	8.7000e-02
4.2232e-07	8.6000e-02
4.1750e-07	8.5000e-02
4.1340e-07	8.4000e-02
4.0879e-07	8.3000e-02
4.0439e-07	8.2000e-02
3.9955e-07	8.1000e-02
3.9498e-07	8.0000e-02
3.8941e-07	7.9000e-02
3.8444e-07	7.8000e-02
3.7943e-07	7.7000e-02
3.7465e-07	7.6000e-02
3.6962e-07	7.5000e-02
3.6451e-07	7.4000e-02
3.5992e-07	7.3000e-02
3.5468e-07	7.2000e-02
3.5034e-07	7.1000e-02
3.4533e-07	7.0000e-02
3.4020e-07	6.9000e-02
3.3586e-07	6.8000e-02
3.3064e-07	6.7000e-02
3.2555e-07	6.6000e-02
3.2115e-07	6.5000e-02
3.1602e-07	6.4000e-02
3.1042e-07	6.3000e-02
3.0570e-07	6.2000e-02
3.0097e-07	6.1000e-02
2.9634e-07	6.0000e-02
2.9148e-07	5.9000e-02
2.8661e-07	5.8000e-02
2.8182e-07	5.7000e-02
2.7649e-07	5.6000e-02
2.7150e-07	5.5000e-02
2.6694e-07	5.4000e-02
2.6176e-07	5.3000e-02
2.5692e-07	5.2000e-02
2.5237e-07	5.1000e-02
2.4751e-07	5.0000e-02
2.4252e-07	4.9000e-02
2.3777e-07	4.8000e-02
2.3311e-07	4.7000e-02
2.2870e-07	4.6000e-02
2.2369e-07	4.5000e-02
2.1819e-07	4.4000e-02
2.1342e-07	4.3000e-02
2.0836e-07	4.2000e-02
2.0331e-07	4.1000e-02
1.9818e-07	4.0000e-02
1.9332e-07	3.9000e-02
1.8829e-07	3.8000e-02
1.8340e-07	3.7000e-02
1.7852e-07	3.6000e-02
1.7355e-07	3.5000e-02
1.6833e-07	3.4000e-02
1.6335e-07	3.3000e-02
1.5804e-07	3.2000e-02
1.5316e-07	3.1000e-02
1.4847e-07	3.0000e-02
1.4331e-07	2.9000e-02
1.3811e-07	2.8000e-02
1.3287e-07	2.7000e-02
1.2860e-07	2.6000e-02
1.2359e-07	2.5000e-02
1.1869e-07	2.4000e-02
1.1357e-07	2.3000e-02
1.0882e-07	2.2000e-02
1.0381e-07	2.1000e-02
9.8671e-08	2.0000e-02
9.3641e-08	1.9000e-02
8.8484e-08	1.8000e-02
8.3896e-08	1.7000e-02
7.8908e-08	1.6000e-02
7.3920e-08	1.5000e-02
6.8995e-08	1.4000e-02
6.4028e-08	1.3000e-02
5.8977e-08	1.2000e-02
5.4053e-08	1.1000e-02
4.9065e-08	1.0000e-02
4.4182e-08	9.0000e-03
3.9025e-08	8.0000e-03
3.4185e-08	7.0000e-03
2.9302e-08	6.0000e-03
2.4546e-08	5.0000e-03
1.9515e-08	4.0000e-03
1.4738e-08	3.0000e-03
9.7710e-09	2.0000e-03
4.5094e-09	1.0000e-03
-2.8915e-10	0.0000e+00
-5.2979e-09	-1.0000e-03
-1.0138e-08	-2.0000e-03
-1.5252e-08	-3.0000e-03
-2.0156e-08	-4.0000e-03
-2.4891e-08	-5.0000e-03
-2.9647e-08	-6.0000e-03
-3.4845e-08	-7.0000e-03
-3.9707e-08	-8.0000e-03
-4.4673e-08	-9.0000e-03
-4.9598e-08	-1.0000e-02
-5.4459e-08	-1.1000e-02
-5.9426e-08	-1.2000e-02
-6.4308e-08	-1.3000e-02
-6.9464e-08	-1.4000e-02
-7.4052e-08	-1.5000e-02
-7.9103e-08	-1.6000e-02
-8.4091e-08	-1.7000e-02
-8.8973e-08	-1.8000e-02
-9.3729e-08	-1.9000e-02
-9.8780e-08	-2.0000e-02
-1.0368e-07	-2.1000e-02
-1.0863e-07	-2.2000e-02
-1.1353e-07	-2.3000e-02
-1.1833e-07	-2.4000e-02
-1.2326e-07	-2.5000e-02
-1.2799e-07	-2.6000e-02
-1.3264e-07	-2.7000e-02
-1.3736e-07	-2.8000e-02
-1.4247e-07	-2.9000e-02
-1.4687e-07	-3.0000e-02
-1.5196e-07	-3.1000e-02
-1.5697e-07	-3.2000e-02
-1.6208e-07	-3.3000e-02
-1.6690e-07	-3.4000e-02
-1.7200e-07	-3.5000e-02
-1.7658e-07	-3.6000e-02
-1.8159e-07	-3.7000e-02
-1.8629e-07	-3.8000e-02
-1.9098e-07	-3.9000e-02
-1.9599e-07	-4.0000e-02
-2.0083e-07	-4.1000e-02
-2.0575e-07	-4.2000e-02
-2.1070e-07	-4.3000e-02
-2.1571e-07	-4.4000e-02
-2.2065e-07	-4.5000e-02
-2.2547e-07	-4.6000e-02
-2.3094e-07	-4.7000e-02
-2.3568e-07	-4.8000e-02
-2.4077e-07	-4.9000e-02
-2.4593e-07	-5.0000e-02
-2.4993e-07	-5.1000e-02
-2.5479e-07	-5.2000e-02
-2.5904e-07	-5.3000e-02
-2.6373e-07	-5.4000e-02
-2.6874e-07	-5.5000e-02
-2.7354e-07	-5.6000e-02
-2.7779e-07	-5.7000e-02
-2.8320e-07	-5.8000e-02
-2.8688e-07	-5.9000e-02
-2.9225e-07	-6.0000e-02
-2.9700e-07	-6.1000e-02
-3.0174e-07	-6.2000e-02
-3.0641e-07	-6.3000e-02
-3.1106e-07	-6.4000e-02
-3.1628e-07	-6.5000e-02
-3.2039e-07	-6.6000e-02
-3.2497e-07	-6.7000e-02
-3.2969e-07	-6.8000e-02
-3.3514e-07	-6.9000e-02
-3.4008e-07	-7.0000e-02
-3.4402e-07	-7.1000e-02
-3.4833e-07	-7.2000e-02
-3.5263e-07	-7.3000e-02
-3.5776e-07	-7.4000e-02
-3.6199e-07	-7.5000e-02
-3.6719e-07	-7.6000e-02
-3.7184e-07	-7.7000e-02
-3.7615e-07	-7.8000e-02
-3.8121e-07	-7.9000e-02
-3.8621e-07	-8.0000e-02
-3.9093e-07	-8.1000e-02
-3.9592e-07	-8.2000e-02
-4.0105e-07	-8.3000e-02
-4.0562e-07	-8.4000e-02
-4.0985e-07	-8.5000e-02
-4.1418e-07	-8.6000e-02
-4.1928e-07	-8.7000e-02
-4.2386e-07	-8.8000e-02
-4.2790e-07	-8.9000e-02
-4.3287e-07	-9.0000e-02
-4.3679e-07	-9.1000e-02
-4.4099e-07	-9.2000e-02
-4.4577e-07	-9.3000e-02
-4.5028e-07	-9.4000e-02
-4.5474e-07	-9.5000e-02
-4.5924e-07	-9.6000e-02
-4.6345e-07	-9.7000e-02
-4.6823e-07	-9.8000e-02
-4.7286e-07	-9.9000e-02
-4.7782e-07	-1.0000e-01
-4.8226e-07	-1.0100e-01
-4.8643e-07	-1.0200e-01
-4.9106e-07	-1.0300e-01
-4.9538e-07	-1.0400e-01
-5.0068e-07	-1.0500e-01
-5.0413e-07	-1.0600e-01
-5.0855e-07	-1.0700e-01
-5.1337e-07	-1.0800e-01
-5.1720e-07	-1.0900e-01
-5.2101e-07	-1.1000e-01
-5.2585e-07	-1.1100e-01
-5.3042e-07	-1.1200e-01
-5.3538e-07	-1.1300e-01
-5.3968e-07	-1.1400e-01
-5.4426e-07	-1.1500e-01
-5.4942e-07	-1.1600e-01
-5.5293e-07	-1.1700e-01
-5.5857e-07	-1.1800e-01
-5.6240e-07	-1.1900e-01
-5.6739e-07	-1.2000e-01
-5.7074e-07	-1.2100e-01
-5.7482e-07	-1.2200e-01
-5.7859e-07	-1.2300e-01
-5.8259e-07	-1.2400e-01
-5.8698e-07	-1.2500e-01
-5.9136e-07	-1.2600e-01
-5.9490e-07	-1.2700e-01
-6.0010e-07	-1.2800e-01
-6.0437e-07	-1.2900e-01
-6.0816e-07	-1.3000e-01
-6.1222e-07	-1.3100e-01
-6.1786e-07	-1.3200e-01
-6.2106e-07	-1.3300e-01
-6.2524e-07	-1.3400e-01
-6.2969e-07	-1.3500e-01
-6.3295e-07	-1.3600e-01
-6.3804e-07	-1.3700e-01
-6.4210e-07	-1.3800e-01
-6.4526e-07	-1.3900e-01
-6.5058e-07	-1.4000e-01
-6.5336e-07	-1.4100e-01
-6.5749e-07	-1.4200e-01
-6.6264e-07	-1.4300e-01
-6.6523e-07	-1.4400e-01
-6.6912e-07	-1.4500e-01
-6.7304e-07	-1.4600e-01
-6.7857e-07	-1.4700e-01
-6.8242e-07	-1.4800e-01
-6.8630e-07	-1.4900e-01
-6.9128e-07	-1.5000e-01
-6.9625e-07	-1.5100e-01
-7.0035e-07	-1.5200e-01
-7.0555e-07	-1.5300e-01
-7.0789e-07	-1.5400e-01
-7.1151e-07	-1.5500e-01
-7.1675e-07	-1.5600e-01
-7.2022e-07	-1.5700e-01
-7.2334e-07	-1.5800e-01
-7.2670e-07	-1.5900e-01
