InterPad_I	InterPad_V
-2.1827e-06	-4.1400e-01
-2.1802e-06	-4.1300e-01
-2.1826e-06	-4.1200e-01
-2.1806e-06	-4.1100e-01
-2.1702e-06	-4.1000e-01
-2.1723e-06	-4.0900e-01
-2.1682e-06	-4.0800e-01
-2.1749e-06	-4.0700e-01
-2.1746e-06	-4.0600e-01
-2.1652e-06	-4.0500e-01
-2.1845e-06	-4.0400e-01
-2.1767e-06	-4.0300e-01
-2.1723e-06	-4.0200e-01
-2.1565e-06	-4.0100e-01
-2.1587e-06	-4.0000e-01
-2.1719e-06	-3.9900e-01
-2.1599e-06	-3.9800e-01
-2.1650e-06	-3.9700e-01
-2.1611e-06	-3.9600e-01
-2.1518e-06	-3.9500e-01
-2.1522e-06	-3.9400e-01
-2.1488e-06	-3.9300e-01
-2.1390e-06	-3.9200e-01
-2.1320e-06	-3.9100e-01
-2.1361e-06	-3.9000e-01
-2.1345e-06	-3.8900e-01
-2.1319e-06	-3.8800e-01
-2.1321e-06	-3.8700e-01
-2.1331e-06	-3.8600e-01
-2.1320e-06	-3.8500e-01
-2.1261e-06	-3.8400e-01
-2.1188e-06	-3.8300e-01
-2.1217e-06	-3.8200e-01
-2.1166e-06	-3.8100e-01
-2.1164e-06	-3.8000e-01
-2.1220e-06	-3.7900e-01
-2.1168e-06	-3.7800e-01
-2.1166e-06	-3.7700e-01
-2.1184e-06	-3.7600e-01
-2.1124e-06	-3.7500e-01
-2.1079e-06	-3.7400e-01
-2.1093e-06	-3.7300e-01
-2.1080e-06	-3.7200e-01
-2.1069e-06	-3.7100e-01
-2.0966e-06	-3.7000e-01
-2.0952e-06	-3.6900e-01
-2.1050e-06	-3.6800e-01
-2.0942e-06	-3.6700e-01
-2.0893e-06	-3.6600e-01
-2.0967e-06	-3.6500e-01
-2.0870e-06	-3.6400e-01
-2.0782e-06	-3.6300e-01
-2.0906e-06	-3.6200e-01
-2.0862e-06	-3.6100e-01
-2.0784e-06	-3.6000e-01
-2.0769e-06	-3.5900e-01
-2.0757e-06	-3.5800e-01
-2.0690e-06	-3.5700e-01
-2.0670e-06	-3.5600e-01
-2.0675e-06	-3.5500e-01
-2.0611e-06	-3.5400e-01
-2.0640e-06	-3.5300e-01
-2.0604e-06	-3.5200e-01
-2.0568e-06	-3.5100e-01
-2.0597e-06	-3.5000e-01
-2.0490e-06	-3.4900e-01
-2.0513e-06	-3.4800e-01
-2.0506e-06	-3.4700e-01
-2.0528e-06	-3.4600e-01
-2.0492e-06	-3.4500e-01
-2.0401e-06	-3.4400e-01
-2.0412e-06	-3.4300e-01
-2.0307e-06	-3.4200e-01
-2.0308e-06	-3.4100e-01
-2.0247e-06	-3.4000e-01
-2.0253e-06	-3.3900e-01
-2.0181e-06	-3.3800e-01
-2.0141e-06	-3.3700e-01
-2.0183e-06	-3.3600e-01
-2.0142e-06	-3.3500e-01
-2.0178e-06	-3.3400e-01
-2.0059e-06	-3.3300e-01
-2.0073e-06	-3.3200e-01
-2.0050e-06	-3.3100e-01
-2.0032e-06	-3.3000e-01
-1.9985e-06	-3.2900e-01
-1.9942e-06	-3.2800e-01
-1.9950e-06	-3.2700e-01
-1.9852e-06	-3.2600e-01
-1.9899e-06	-3.2500e-01
-1.9849e-06	-3.2400e-01
-1.9930e-06	-3.2300e-01
-1.9848e-06	-3.2200e-01
-1.9729e-06	-3.2100e-01
-1.9747e-06	-3.2000e-01
-1.9801e-06	-3.1900e-01
-1.9629e-06	-3.1800e-01
-1.9712e-06	-3.1700e-01
-1.9718e-06	-3.1600e-01
-1.9609e-06	-3.1500e-01
-1.9587e-06	-3.1400e-01
-1.9551e-06	-3.1300e-01
-1.9444e-06	-3.1200e-01
-1.9442e-06	-3.1100e-01
-1.9452e-06	-3.1000e-01
-1.9413e-06	-3.0900e-01
-1.9422e-06	-3.0800e-01
-1.9329e-06	-3.0700e-01
-1.9354e-06	-3.0600e-01
-1.9304e-06	-3.0500e-01
-1.9202e-06	-3.0400e-01
-1.9263e-06	-3.0300e-01
-1.9232e-06	-3.0200e-01
-1.9170e-06	-3.0100e-01
-1.9137e-06	-3.0000e-01
-1.9131e-06	-2.9900e-01
-1.9108e-06	-2.9800e-01
-1.9074e-06	-2.9700e-01
-1.9010e-06	-2.9600e-01
-1.8960e-06	-2.9500e-01
-1.8918e-06	-2.9400e-01
-1.8910e-06	-2.9300e-01
-1.8890e-06	-2.9200e-01
-1.8889e-06	-2.9100e-01
-1.8845e-06	-2.9000e-01
-1.8769e-06	-2.8900e-01
-1.8753e-06	-2.8800e-01
-1.8734e-06	-2.8700e-01
-1.8706e-06	-2.8600e-01
-1.8656e-06	-2.8500e-01
-1.8639e-06	-2.8400e-01
-1.8590e-06	-2.8300e-01
-1.8493e-06	-2.8200e-01
-1.8457e-06	-2.8100e-01
-1.8411e-06	-2.8000e-01
-1.8424e-06	-2.7900e-01
-1.8279e-06	-2.7800e-01
-1.8293e-06	-2.7700e-01
-1.8301e-06	-2.7600e-01
-1.8301e-06	-2.7500e-01
-1.8304e-06	-2.7400e-01
-1.8268e-06	-2.7300e-01
-1.8196e-06	-2.7200e-01
-1.8175e-06	-2.7100e-01
-1.8101e-06	-2.7000e-01
-1.8080e-06	-2.6900e-01
-1.8054e-06	-2.6800e-01
-1.8006e-06	-2.6700e-01
-1.7923e-06	-2.6600e-01
-1.7939e-06	-2.6500e-01
-1.7906e-06	-2.6400e-01
-1.7826e-06	-2.6300e-01
-1.7765e-06	-2.6200e-01
-1.7781e-06	-2.6100e-01
-1.7707e-06	-2.6000e-01
-1.7613e-06	-2.5900e-01
-1.7665e-06	-2.5800e-01
-1.7596e-06	-2.5700e-01
-1.7553e-06	-2.5600e-01
-1.7477e-06	-2.5500e-01
-1.7484e-06	-2.5400e-01
-1.7366e-06	-2.5300e-01
-1.7362e-06	-2.5200e-01
-1.7327e-06	-2.5100e-01
-1.7269e-06	-2.5000e-01
-1.7228e-06	-2.4900e-01
-1.7170e-06	-2.4800e-01
-1.7155e-06	-2.4700e-01
-1.7111e-06	-2.4600e-01
-1.7055e-06	-2.4500e-01
-1.6996e-06	-2.4400e-01
-1.6961e-06	-2.4300e-01
-1.6907e-06	-2.4200e-01
-1.6899e-06	-2.4100e-01
-1.6845e-06	-2.4000e-01
-1.6817e-06	-2.3900e-01
-1.6745e-06	-2.3800e-01
-1.6659e-06	-2.3700e-01
-1.6646e-06	-2.3600e-01
-1.6586e-06	-2.3500e-01
-1.6542e-06	-2.3400e-01
-1.6456e-06	-2.3300e-01
-1.6461e-06	-2.3200e-01
-1.6385e-06	-2.3100e-01
-1.6367e-06	-2.3000e-01
-1.6295e-06	-2.2900e-01
-1.6317e-06	-2.2800e-01
-1.6260e-06	-2.2700e-01
-1.6170e-06	-2.2600e-01
-1.6123e-06	-2.2500e-01
-1.6029e-06	-2.2400e-01
-1.5975e-06	-2.2300e-01
-1.5942e-06	-2.2200e-01
-1.5905e-06	-2.2100e-01
-1.5826e-06	-2.2000e-01
-1.5803e-06	-2.1900e-01
-1.5776e-06	-2.1800e-01
-1.5655e-06	-2.1700e-01
-1.5614e-06	-2.1600e-01
-1.5608e-06	-2.1500e-01
-1.5558e-06	-2.1400e-01
-1.5467e-06	-2.1300e-01
-1.5442e-06	-2.1200e-01
-1.5387e-06	-2.1100e-01
-1.5331e-06	-2.1000e-01
-1.5265e-06	-2.0900e-01
-1.5234e-06	-2.0800e-01
-1.5141e-06	-2.0700e-01
-1.5091e-06	-2.0600e-01
-1.5034e-06	-2.0500e-01
-1.5015e-06	-2.0400e-01
-1.4952e-06	-2.0300e-01
-1.4856e-06	-2.0200e-01
-1.4869e-06	-2.0100e-01
-1.4830e-06	-2.0000e-01
-1.4753e-06	-1.9900e-01
-1.4671e-06	-1.9800e-01
-1.4645e-06	-1.9700e-01
-1.4599e-06	-1.9600e-01
-1.4522e-06	-1.9500e-01
-1.4475e-06	-1.9400e-01
-1.4434e-06	-1.9300e-01
-1.4375e-06	-1.9200e-01
-1.4271e-06	-1.9100e-01
-1.4267e-06	-1.9000e-01
-1.4181e-06	-1.8900e-01
-1.4142e-06	-1.8800e-01
-1.4071e-06	-1.8700e-01
-1.4001e-06	-1.8600e-01
-1.3967e-06	-1.8500e-01
-1.3905e-06	-1.8400e-01
-1.3830e-06	-1.8300e-01
-1.3739e-06	-1.8200e-01
-1.3686e-06	-1.8100e-01
-1.3619e-06	-1.8000e-01
-1.3585e-06	-1.7900e-01
-1.3523e-06	-1.7800e-01
-1.3472e-06	-1.7700e-01
-1.3417e-06	-1.7600e-01
-1.3348e-06	-1.7500e-01
-1.3292e-06	-1.7400e-01
-1.3173e-06	-1.7300e-01
-1.3125e-06	-1.7200e-01
-1.3076e-06	-1.7100e-01
-1.3009e-06	-1.7000e-01
-1.2974e-06	-1.6900e-01
-1.2894e-06	-1.6800e-01
-1.2848e-06	-1.6700e-01
-1.2801e-06	-1.6600e-01
-1.2715e-06	-1.6500e-01
-1.2644e-06	-1.6400e-01
-1.2578e-06	-1.6300e-01
-1.2561e-06	-1.6200e-01
-1.2493e-06	-1.6100e-01
-1.2408e-06	-1.6000e-01
-1.2341e-06	-1.5900e-01
-1.2267e-06	-1.5800e-01
-1.2212e-06	-1.5700e-01
-1.2153e-06	-1.5600e-01
-1.2066e-06	-1.5500e-01
-1.1992e-06	-1.5400e-01
-1.1935e-06	-1.5300e-01
-1.1862e-06	-1.5200e-01
-1.1809e-06	-1.5100e-01
-1.1761e-06	-1.5000e-01
-1.1691e-06	-1.4900e-01
-1.1621e-06	-1.4800e-01
-1.1533e-06	-1.4700e-01
-1.1463e-06	-1.4600e-01
-1.1400e-06	-1.4500e-01
-1.1334e-06	-1.4400e-01
-1.1287e-06	-1.4300e-01
-1.1212e-06	-1.4200e-01
-1.1150e-06	-1.4100e-01
-1.1067e-06	-1.4000e-01
-1.1009e-06	-1.3900e-01
-1.0933e-06	-1.3800e-01
-1.0865e-06	-1.3700e-01
-1.0793e-06	-1.3600e-01
-1.0726e-06	-1.3500e-01
-1.0644e-06	-1.3400e-01
-1.0583e-06	-1.3300e-01
-1.0529e-06	-1.3200e-01
-1.0469e-06	-1.3100e-01
-1.0385e-06	-1.3000e-01
-1.0288e-06	-1.2900e-01
-1.0222e-06	-1.2800e-01
-1.0159e-06	-1.2700e-01
-1.0065e-06	-1.2600e-01
-9.9884e-07	-1.2500e-01
-9.9294e-07	-1.2400e-01
-9.8804e-07	-1.2300e-01
-9.7735e-07	-1.2200e-01
-9.7161e-07	-1.2100e-01
-9.6287e-07	-1.2000e-01
-9.5601e-07	-1.1900e-01
-9.5022e-07	-1.1800e-01
-9.4162e-07	-1.1700e-01
-9.3242e-07	-1.1600e-01
-9.2705e-07	-1.1500e-01
-9.2139e-07	-1.1400e-01
-9.1398e-07	-1.1300e-01
-9.0466e-07	-1.1200e-01
-8.9883e-07	-1.1100e-01
-8.9043e-07	-1.1000e-01
-8.8385e-07	-1.0900e-01
-8.7433e-07	-1.0800e-01
-8.6811e-07	-1.0700e-01
-8.6051e-07	-1.0600e-01
-8.5302e-07	-1.0500e-01
-8.4517e-07	-1.0400e-01
-8.3586e-07	-1.0300e-01
-8.2997e-07	-1.0200e-01
-8.2086e-07	-1.0100e-01
-8.1461e-07	-1.0000e-01
-8.0484e-07	-9.9000e-02
-7.9767e-07	-9.8000e-02
-7.8908e-07	-9.7000e-02
-7.8108e-07	-9.6000e-02
-7.7412e-07	-9.5000e-02
-7.6631e-07	-9.4000e-02
-7.5756e-07	-9.3000e-02
-7.5137e-07	-9.2000e-02
-7.4438e-07	-9.1000e-02
-7.3561e-07	-9.0000e-02
-7.2729e-07	-8.9000e-02
-7.1946e-07	-8.8000e-02
-7.1252e-07	-8.7000e-02
-7.0383e-07	-8.6000e-02
-6.9739e-07	-8.5000e-02
-6.8762e-07	-8.4000e-02
-6.7958e-07	-8.3000e-02
-6.7098e-07	-8.2000e-02
-6.6475e-07	-8.1000e-02
-6.5654e-07	-8.0000e-02
-6.4873e-07	-7.9000e-02
-6.4067e-07	-7.8000e-02
-6.3221e-07	-7.7000e-02
-6.2520e-07	-7.6000e-02
-6.1647e-07	-7.5000e-02
-6.0797e-07	-7.4000e-02
-6.0041e-07	-7.3000e-02
-5.9262e-07	-7.2000e-02
-5.8511e-07	-7.1000e-02
-5.7705e-07	-7.0000e-02
-5.6868e-07	-6.9000e-02
-5.6068e-07	-6.8000e-02
-5.5298e-07	-6.7000e-02
-5.4456e-07	-6.6000e-02
-5.3599e-07	-6.5000e-02
-5.2797e-07	-6.4000e-02
-5.1899e-07	-6.3000e-02
-5.1202e-07	-6.2000e-02
-5.0329e-07	-6.1000e-02
-4.9559e-07	-6.0000e-02
-4.8849e-07	-5.9000e-02
-4.7862e-07	-5.8000e-02
-4.7239e-07	-5.7000e-02
-4.6471e-07	-5.6000e-02
-4.5629e-07	-5.5000e-02
-4.4758e-07	-5.4000e-02
-4.3994e-07	-5.3000e-02
-4.3127e-07	-5.2000e-02
-4.2351e-07	-5.1000e-02
-4.1444e-07	-5.0000e-02
-4.0724e-07	-4.9000e-02
-3.9874e-07	-4.8000e-02
-3.9013e-07	-4.7000e-02
-3.8226e-07	-4.6000e-02
-3.7401e-07	-4.5000e-02
-3.6519e-07	-4.4000e-02
-3.5705e-07	-4.3000e-02
-3.4846e-07	-4.2000e-02
-3.4099e-07	-4.1000e-02
-3.3236e-07	-4.0000e-02
-3.2356e-07	-3.9000e-02
-3.1544e-07	-3.8000e-02
-3.0715e-07	-3.7000e-02
-2.9932e-07	-3.6000e-02
-2.9048e-07	-3.5000e-02
-2.8240e-07	-3.4000e-02
-2.7417e-07	-3.3000e-02
-2.6613e-07	-3.2000e-02
-2.5761e-07	-3.1000e-02
-2.4917e-07	-3.0000e-02
-2.4079e-07	-2.9000e-02
-2.3248e-07	-2.8000e-02
-2.2423e-07	-2.7000e-02
-2.1588e-07	-2.6000e-02
-2.0756e-07	-2.5000e-02
-1.9963e-07	-2.4000e-02
-1.9155e-07	-2.3000e-02
-1.8323e-07	-2.2000e-02
-1.7494e-07	-2.1000e-02
-1.6739e-07	-2.0000e-02
-1.5897e-07	-1.9000e-02
-1.5068e-07	-1.8000e-02
-1.4224e-07	-1.7000e-02
-1.3350e-07	-1.6000e-02
-1.2523e-07	-1.5000e-02
-1.1667e-07	-1.4000e-02
-1.0819e-07	-1.3000e-02
-1.0002e-07	-1.2000e-02
-9.1583e-08	-1.1000e-02
-8.3060e-08	-1.0000e-02
-7.4663e-08	-9.0000e-03
-6.6708e-08	-8.0000e-03
-5.8500e-08	-7.0000e-03
-5.0124e-08	-6.0000e-03
-4.1411e-08	-5.0000e-03
-3.3414e-08	-4.0000e-03
-2.5143e-08	-3.0000e-03
-1.6936e-08	-2.0000e-03
-8.4547e-09	-1.0000e-03
-3.5229e-10	0.0000e+00
7.9820e-09	1.0000e-03
1.6295e-08	2.0000e-03
2.4777e-08	3.0000e-03
3.3048e-08	4.0000e-03
4.1193e-08	5.0000e-03
4.9254e-08	6.0000e-03
5.7715e-08	7.0000e-03
6.6007e-08	8.0000e-03
7.4362e-08	9.0000e-03
8.2402e-08	1.0000e-02
9.0757e-08	1.1000e-02
9.8902e-08	1.2000e-02
1.0730e-07	1.3000e-02
1.1553e-07	1.4000e-02
1.2388e-07	1.5000e-02
1.3180e-07	1.6000e-02
1.4026e-07	1.7000e-02
1.4874e-07	1.8000e-02
1.5718e-07	1.9000e-02
1.6522e-07	2.0000e-02
1.7385e-07	2.1000e-02
1.8187e-07	2.2000e-02
1.9031e-07	2.3000e-02
1.9877e-07	2.4000e-02
2.0714e-07	2.5000e-02
2.1455e-07	2.6000e-02
2.2274e-07	2.7000e-02
2.3086e-07	2.8000e-02
2.3924e-07	2.9000e-02
2.4724e-07	3.0000e-02
2.5570e-07	3.1000e-02
2.6441e-07	3.2000e-02
2.7182e-07	3.3000e-02
2.8003e-07	3.4000e-02
2.8771e-07	3.5000e-02
2.9569e-07	3.6000e-02
3.0389e-07	3.7000e-02
3.1168e-07	3.8000e-02
3.2020e-07	3.9000e-02
3.2803e-07	4.0000e-02
3.3626e-07	4.1000e-02
3.4422e-07	4.2000e-02
3.5321e-07	4.3000e-02
3.6122e-07	4.4000e-02
3.6952e-07	4.5000e-02
3.7695e-07	4.6000e-02
3.8438e-07	4.7000e-02
3.9252e-07	4.8000e-02
4.0050e-07	4.9000e-02
4.0820e-07	5.0000e-02
4.1666e-07	5.1000e-02
4.2436e-07	5.2000e-02
4.3249e-07	5.3000e-02
4.4118e-07	5.4000e-02
4.4897e-07	5.5000e-02
4.5711e-07	5.6000e-02
4.6505e-07	5.7000e-02
4.7269e-07	5.8000e-02
4.8077e-07	5.9000e-02
4.8839e-07	6.0000e-02
4.9624e-07	6.1000e-02
5.0461e-07	6.2000e-02
5.1181e-07	6.3000e-02
5.1970e-07	6.4000e-02
5.2728e-07	6.5000e-02
5.3484e-07	6.6000e-02
5.4277e-07	6.7000e-02
5.4961e-07	6.8000e-02
5.5837e-07	6.9000e-02
5.6571e-07	7.0000e-02
5.7400e-07	7.1000e-02
5.8139e-07	7.2000e-02
5.8985e-07	7.3000e-02
5.9732e-07	7.4000e-02
6.0450e-07	7.5000e-02
6.1210e-07	7.6000e-02
6.1969e-07	7.7000e-02
6.2820e-07	7.8000e-02
6.3653e-07	7.9000e-02
6.4354e-07	8.0000e-02
6.5046e-07	8.1000e-02
6.5863e-07	8.2000e-02
6.6591e-07	8.3000e-02
6.7399e-07	8.4000e-02
6.8016e-07	8.5000e-02
6.8831e-07	8.6000e-02
6.9590e-07	8.7000e-02
7.0331e-07	8.8000e-02
7.1110e-07	8.9000e-02
7.1994e-07	9.0000e-02
7.2745e-07	9.1000e-02
7.3524e-07	9.2000e-02
7.4296e-07	9.3000e-02
7.5109e-07	9.4000e-02
7.5788e-07	9.5000e-02
7.6426e-07	9.6000e-02
7.7154e-07	9.7000e-02
7.7916e-07	9.8000e-02
7.8687e-07	9.9000e-02
7.9354e-07	1.0000e-01
8.0063e-07	1.0100e-01
8.0850e-07	1.0200e-01
8.1660e-07	1.0300e-01
8.2267e-07	1.0400e-01
8.2965e-07	1.0500e-01
8.3738e-07	1.0600e-01
8.4567e-07	1.0700e-01
8.5198e-07	1.0800e-01
8.5788e-07	1.0900e-01
8.6699e-07	1.1000e-01
8.7351e-07	1.1100e-01
8.8037e-07	1.1200e-01
8.8835e-07	1.1300e-01
8.9450e-07	1.1400e-01
9.0264e-07	1.1500e-01
9.1102e-07	1.1600e-01
9.1588e-07	1.1700e-01
9.2339e-07	1.1800e-01
9.3055e-07	1.1900e-01
9.3789e-07	1.2000e-01
9.4503e-07	1.2100e-01
9.5016e-07	1.2200e-01
9.5924e-07	1.2300e-01
9.6862e-07	1.2400e-01
9.7498e-07	1.2500e-01
9.8047e-07	1.2600e-01
9.8805e-07	1.2700e-01
9.9325e-07	1.2800e-01
1.0009e-06	1.2900e-01
1.0060e-06	1.3000e-01
1.0142e-06	1.3100e-01
1.0217e-06	1.3200e-01
1.0319e-06	1.3300e-01
1.0379e-06	1.3400e-01
1.0432e-06	1.3500e-01
1.0502e-06	1.3600e-01
1.0560e-06	1.3700e-01
1.0644e-06	1.3800e-01
1.0690e-06	1.3900e-01
1.0755e-06	1.4000e-01
1.0847e-06	1.4100e-01
1.0909e-06	1.4200e-01
1.0966e-06	1.4300e-01
1.1027e-06	1.4400e-01
1.1087e-06	1.4500e-01
1.1159e-06	1.4600e-01
1.1235e-06	1.4700e-01
1.1273e-06	1.4800e-01
1.1359e-06	1.4900e-01
1.1432e-06	1.5000e-01
1.1506e-06	1.5100e-01
1.1545e-06	1.5200e-01
1.1617e-06	1.5300e-01
1.1697e-06	1.5400e-01
1.1742e-06	1.5500e-01
1.1820e-06	1.5600e-01
1.1863e-06	1.5700e-01
1.1935e-06	1.5800e-01
1.2028e-06	1.5900e-01
1.2062e-06	1.6000e-01
1.2116e-06	1.6100e-01
1.2199e-06	1.6200e-01
1.2251e-06	1.6300e-01
1.2330e-06	1.6400e-01
1.2376e-06	1.6500e-01
1.2432e-06	1.6600e-01
1.2513e-06	1.6700e-01
1.2583e-06	1.6800e-01
1.2610e-06	1.6900e-01
1.2693e-06	1.7000e-01
1.2765e-06	1.7100e-01
1.2805e-06	1.7200e-01
1.2885e-06	1.7300e-01
1.2925e-06	1.7400e-01
1.2991e-06	1.7500e-01
1.3080e-06	1.7600e-01
1.3136e-06	1.7700e-01
1.3192e-06	1.7800e-01
1.3241e-06	1.7900e-01
1.3309e-06	1.8000e-01
1.3370e-06	1.8100e-01
1.3414e-06	1.8200e-01
1.3465e-06	1.8300e-01
1.3541e-06	1.8400e-01
1.3609e-06	1.8500e-01
1.3646e-06	1.8600e-01
1.3704e-06	1.8700e-01
1.3766e-06	1.8800e-01
1.3831e-06	1.8900e-01
1.3895e-06	1.9000e-01
1.3945e-06	1.9100e-01
1.3999e-06	1.9200e-01
1.4073e-06	1.9300e-01
1.4117e-06	1.9400e-01
1.4160e-06	1.9500e-01
1.4217e-06	1.9600e-01
1.4278e-06	1.9700e-01
1.4351e-06	1.9800e-01
1.4419e-06	1.9900e-01
1.4443e-06	2.0000e-01
1.4505e-06	2.0100e-01
1.4565e-06	2.0200e-01
1.4644e-06	2.0300e-01
1.4674e-06	2.0400e-01
1.4723e-06	2.0500e-01
1.4801e-06	2.0600e-01
1.4838e-06	2.0700e-01
1.4904e-06	2.0800e-01
1.4927e-06	2.0900e-01
1.5045e-06	2.1000e-01
1.5091e-06	2.1100e-01
1.5120e-06	2.1200e-01
1.5204e-06	2.1300e-01
1.5253e-06	2.1400e-01
1.5284e-06	2.1500e-01
1.5343e-06	2.1600e-01
1.5375e-06	2.1700e-01
1.5437e-06	2.1800e-01
1.5516e-06	2.1900e-01
1.5591e-06	2.2000e-01
1.5610e-06	2.2100e-01
1.5654e-06	2.2200e-01
1.5714e-06	2.2300e-01
1.5752e-06	2.2400e-01
1.5767e-06	2.2500e-01
1.5834e-06	2.2600e-01
1.5891e-06	2.2700e-01
1.5974e-06	2.2800e-01
1.6026e-06	2.2900e-01
1.6058e-06	2.3000e-01
1.6108e-06	2.3100e-01
1.6166e-06	2.3200e-01
1.6220e-06	2.3300e-01
1.6243e-06	2.3400e-01
1.6302e-06	2.3500e-01
1.6372e-06	2.3600e-01
1.6418e-06	2.3700e-01
1.6445e-06	2.3800e-01
1.6503e-06	2.3900e-01
1.6544e-06	2.4000e-01
1.6587e-06	2.4100e-01
1.6635e-06	2.4200e-01
1.6683e-06	2.4300e-01
1.6724e-06	2.4400e-01
1.6798e-06	2.4500e-01
1.6817e-06	2.4600e-01
1.6838e-06	2.4700e-01
1.6903e-06	2.4800e-01
1.6919e-06	2.4900e-01
1.6992e-06	2.5000e-01
1.7041e-06	2.5100e-01
1.7063e-06	2.5200e-01
1.7139e-06	2.5300e-01
1.7208e-06	2.5400e-01
1.7199e-06	2.5500e-01
1.7260e-06	2.5600e-01
1.7290e-06	2.5700e-01
1.7333e-06	2.5800e-01
1.7385e-06	2.5900e-01
1.7409e-06	2.6000e-01
1.7463e-06	2.6100e-01
1.7517e-06	2.6200e-01
1.7531e-06	2.6300e-01
1.7623e-06	2.6400e-01
1.7631e-06	2.6500e-01
1.7689e-06	2.6600e-01
1.7700e-06	2.6700e-01
1.7751e-06	2.6800e-01
1.7804e-06	2.6900e-01
1.7868e-06	2.7000e-01
1.7884e-06	2.7100e-01
1.7936e-06	2.7200e-01
1.7973e-06	2.7300e-01
1.8046e-06	2.7400e-01
1.8108e-06	2.7500e-01
1.8103e-06	2.7600e-01
1.8143e-06	2.7700e-01
1.8202e-06	2.7800e-01
1.8229e-06	2.7900e-01
1.8293e-06	2.8000e-01
1.8266e-06	2.8100e-01
1.8328e-06	2.8200e-01
1.8368e-06	2.8300e-01
1.8418e-06	2.8400e-01
1.8458e-06	2.8500e-01
1.8486e-06	2.8600e-01
1.8539e-06	2.8700e-01
1.8560e-06	2.8800e-01
1.8614e-06	2.8900e-01
1.8660e-06	2.9000e-01
1.8702e-06	2.9100e-01
1.8732e-06	2.9200e-01
1.8764e-06	2.9300e-01
1.8783e-06	2.9400e-01
1.8783e-06	2.9500e-01
1.8837e-06	2.9600e-01
1.8832e-06	2.9700e-01
1.8922e-06	2.9800e-01
1.8947e-06	2.9900e-01
1.8994e-06	3.0000e-01
1.9020e-06	3.0100e-01
1.9048e-06	3.0200e-01
1.9097e-06	3.0300e-01
1.9117e-06	3.0400e-01
1.9174e-06	3.0500e-01
1.9228e-06	3.0600e-01
1.9247e-06	3.0700e-01
1.9257e-06	3.0800e-01
1.9295e-06	3.0900e-01
